Episode,Steps,Total_Reward,SLAM_Reward,Epsilon
565,462,234.55992635264892,50.00992635264993,0.02
566,371,164.10992176309117,38.00992176309228,0.02
567,57,-56.99001016840336,7.009989831596613,0.02
568,499,350.30990584865077,54.009905848652124,0.02
569,499,339.90994477048395,52.00994477048516,0.02
570,499,338.7099133588365,55.009913358837366,0.02
571,499,311.60988331809517,51.0098833180964,0.02
572,499,352.4599023319771,53.00990233197808,0.02
573,499,299.20998500361895,47.009985003620386,0.02
574,499,338.80990429893,53.00990429893136,0.02
575,368,151.50994202867116,41.0099420286715,0.02
576,221,46.35998720899207,23.009987208992243,0.02
577,499,315.7598712183524,52.00987121835351,0.02
578,499,310.3599352337401,55.009935233742,0.02
579,343,141.40998810306166,37.009988103061914,0.02
580,499,327.10988874211796,56.009888742119074,0.02
581,499,364.00979546084903,53.00979546085,0.02
582,499,358.7099147297429,54.009914729744196,0.02
583,499,318.8098895169784,54.009889516979456,0.02
584,499,263.55985369458733,46.009853694587946,0.02
585,499,260.1599904872469,51.009990487247705,0.02
586,185,-4.0400143407283196,17.00998565927148,0.02
587,499,296.9598249651478,50.009824965149164,0.02
588,97,-59.09005487188698,9.009945128113031,0.02
589,438,141.55978276506,44.00978276506066,0.02
590,90,-76.44003639444712,6.009963605552912,0.02
591,16,-94.54000426754355,1.0099957324564457,0.02
592,161,-2.7900122545658945,16.009987745434046,0.02
593,79,-50.790009929984734,8.009990070015192,0.02
594,207,25.059987745434256,22.009987745434046,0.02
595,499,234.15995353236696,46.009953532367945,0.02
596,499,315.90996581092315,49.00996581092477,0.02
597,499,259.4099827386428,45.009982738643885,0.02
598,84,-43.74002167209973,9.009978327900171,0.02
599,499,332.6598027922201,50.00980279222131,0.02
600,87,-29.240012552589135,10.009987447410822,0.02
601,2,-98.12741606235504,0.9225839376449585,0.02
602,389,136.00989213958343,36.009892139583826,0.02
603,145,-10.34004396423694,15.009956035763025,0.02
604,146,-48.040010883659065,12.009989116340876,0.02
605,151,-27.490016248076913,16.009983751922846,0.02
606,499,191.2099578835064,44.00995788350701,0.02
607,499,346.1599031068369,53.009903106838465,0.02
608,499,300.809950909762,57.009950909763575,0.02
609,499,273.85992927327595,50.00992927327752,0.02
610,499,196.55999161973574,42.009991619735956,0.02
611,499,320.909867165236,54.009867165237665,0.02
612,158,11.959989235550239,18.009989235550165,0.02
613,499,315.80992593541663,51.009925935417414,0.02
614,499,338.80986847653895,53.00986847653985,0.02
615,97,-39.190024831145976,10.009975168853998,0.02
616,499,328.50980964675523,49.00980964675546,0.02
617,499,214.4099597312494,42.009959731251,0.02
618,499,234.2099891163402,45.009989116340876,0.02
619,499,300.15995746627266,49.0099574662745,0.02
620,499,238.3599851824324,46.00998518243432,0.02
621,27,-84.69001702293754,3.0099829770624638,0.02
622,70,-51.34001231417057,7.009987685829401,0.02
623,31,-94.29000796303153,2.0099920369684696,0.02
624,69,-77.44002274498345,5.009977255016565,0.02
625,28,-93.09000957235693,2.0099904276430607,0.02
626,30,-99.44000426754356,1.0099957324564457,0.02
627,28,-97.2400037907064,1.009996209293604,0.02
628,499,200.85993356481123,40.009933564811945,0.02
629,284,41.00998756662011,25.00998756662011,0.02
630,499,315.6099209882307,55.0099209882319,0.02
631,499,350.30984868779615,54.009848687797785,0.02
632,499,237.3599839307352,45.00998393073678,0.02
633,499,283.25994423404165,51.00994423404336,0.02
634,499,337.80979444756986,52.00979444757104,0.02
635,499,255.2599400021125,44.00994000211358,0.02
636,499,311.50993523374086,53.009935233742,0.02
637,499,324.359862694888,48.00986269488931,0.02
638,499,258.25996557250375,47.00996557250619,0.02
639,499,298.1097918249654,48.00979182496667,0.02
640,499,373.5099152065802,52.009915206581354,0.02
641,499,178.00994763150834,35.00994763150811,0.02
642,499,311.6099498368786,51.00994983687997,0.02
643,17,-86.19000426754356,1.0099957324564457,0.02
644,499,316.1098979808386,45.009897980839014,0.02
645,170,11.409988699108453,17.009988699108362,0.02
646,124,-16.59001744016993,14.00998255982995,0.02
647,141,-15.290011360496266,13.009988639503717,0.02
648,163,22.15998601689941,19.009986016899347,0.02
649,499,195.60992861762577,40.00992861762643,0.02
650,249,28.109973142296468,24.009973142296076,0.02
651,499,390.05990704074435,57.00990704074502,0.02
652,499,310.7098997093726,48.00989970937371,0.02
653,499,341.00979802384893,51.009798023849726,0.02
654,499,281.20998291745656,50.00998291745782,0.02
655,242,50.30998542085291,28.0099854208529,0.02
656,19,-83.19001088365913,2.0099891163408756,0.02
657,467,235.30990286841921,51.009902868419886,0.02
658,67,-49.09001583084459,7.009984169155359,0.02
659,218,4.709988281876164,19.00998828187585,0.02
660,453,77.05999126210773,38.00999126210809,0.02
661,220,25.45998774543429,22.009987745434046,0.02
662,499,263.60988480821186,45.00988480821252,0.02
663,311,34.50992361083638,23.009923610836267,0.02
664,499,231.85998375192116,50.009983751922846,0.02
665,499,320.9599231936023,53.009923193603754,0.02
666,499,285.459930584579,49.009930584579706,0.02
667,329,38.559988997131825,29.009988997131586,0.02
668,148,-2.040019585937145,14.009980414062738,0.02
669,123,-20.690015830844573,13.00998416915536,0.02
670,499,284.30990745797646,51.00990745797753,0.02
671,499,298.0099066831168,50.00990668311715,0.02
672,97,-36.0400112412869,10.009988758713007,0.02
673,499,304.3099248625331,50.00992486253381,0.02
674,172,34.309988997131654,19.009988997131586,0.02
675,499,259.15999144092143,50.00999144092202,0.02
676,499,305.3599324919272,50.00993249192834,0.02
677,499,320.1598948813962,48.009894881397486,0.02
678,499,383.7099282003926,58.009928200393915,0.02
679,499,400.3598965503265,61.00989655032754,0.02
680,499,372.25986794009697,56.00986794009805,0.02
681,499,325.309906146674,50.00990614667535,0.02
682,367,188.20996008887795,43.00996008887887,0.02
683,130,2.0099890567363303,14.00998905673623,0.02
684,30,-93.14000408872961,1.00999591127038,0.02
685,133,-8.59001618847239,13.00998381152749,0.02
686,127,3.259976539760899,13.009976539760828,0.02
687,499,358.8099264122528,52.00992641225457,0.02
688,499,275.05998828187444,47.00998828187585,0.02
689,130,-10.540033175796154,13.00996682420373,0.02
690,499,373.3098411776114,56.00984117761254,0.02
691,401,237.7599055506284,47.0099055506289,0.02
692,499,397.4598001100117,56.00980011001229,0.02
693,499,399.4599013783029,58.009901378303766,0.02
694,499,414.1098678804925,59.0098678804934,0.02
695,304,96.35997659936515,32.00997659936547,0.02
696,499,398.3598749734453,59.00987497344613,0.02
697,499,374.3098813511416,57.00988135114312,0.02
698,499,359.8098594762373,53.00985947623849,0.02
699,499,366.05991240516204,54.00991240516305,0.02
700,499,385.8598970867684,57.00989708676934,0.02
701,499,360.6098989345121,58.00989893451333,0.02
702,499,397.30988856330396,59.00988856330514,0.02
703,499,379.5099385119964,58.00993851199746,0.02
704,499,392.1098479129364,58.0098479129374,0.02
705,15,-92.39000784382225,1.0099921561777592,0.02
706,499,391.0099276043463,59.00992760434747,0.02
707,381,184.3598932124665,43.00989321246743,0.02
708,499,295.8599053122095,51.00990531221032,0.02
709,499,277.35991878285864,43.00991878286004,0.02
710,499,325.2599286772305,51.00992867723107,0.02
711,465,243.759881053119,52.0098810531199,0.02
712,286,115.10991621986,32.009916219860315,0.02
713,265,58.659975466877,27.009975466877222,0.02
714,499,370.2098610259581,55.00986102595925,0.02
715,499,375.4599560357618,55.009956035763025,0.02
716,499,268.75987950339845,47.009879503399134,0.02
717,499,304.30989565625686,50.00989565625787,0.02
718,499,313.95992069020775,46.00992069020867,0.02
719,499,407.75993159785776,60.00993159785867,0.02
720,499,397.25991925969595,60.0099192596972,0.02
721,499,337.85985631719126,51.009856317192316,0.02
722,499,356.55993445888026,55.00993445888162,0.02
723,499,350.3598240710782,53.00982407107949,0.02
724,499,381.60990602746494,58.00990602746606,0.02
725,499,359.9099305845787,51.009930584579706,0.02
726,499,381.8599265314629,53.00992653146386,0.02
727,499,407.9598522640754,56.00985226407647,0.02
728,499,283.9598728872824,54.009872887283564,0.02
729,369,72.30994989648434,28.009949896484613,0.02
730,499,263.7599310614161,42.009931061416864,0.02
731,18,-91.49000396952033,1.0099960304796696,0.02
732,28,-89.94000706896186,2.0099929310381413,0.02
733,234,104.30991961732491,27.009919617325068,0.02
734,499,403.8099184252315,55.00991842523217,0.02
735,91,-14.740016069263177,10.00998393073678,0.02
736,43,-60.340016546100365,4.009983453899622,0.02
737,50,-63.84001708254216,4.009982917457819,0.02
738,55,-67.24001416191459,4.009985838085413,0.02
739,41,-63.39001308903096,4.009986910969019,0.02
740,499,346.20991210713896,52.009912107139826,0.02
741,499,398.55988212600306,55.009882126003504,0.02
742,499,368.1598905302575,54.00989053025842,0.02
743,499,335.6099020935586,54.009902093559504,0.02
744,499,347.05989225879193,56.009892258793116,0.02
745,499,401.55989678874494,58.00989678874612,0.02
746,316,106.25989303365361,32.0098930336535,0.02
747,499,388.9599212266491,58.00992122665048,0.02
748,499,379.5098752714685,58.009875271469355,0.02
749,499,404.6098975040006,60.009897504001856,0.02
750,499,374.40984982028476,55.009849820286036,0.02
751,422,227.20992444530043,48.009924445301294,0.02
752,499,381.70995806231974,56.00995806232095,0.02
753,499,356.559819421916,55.0098194219172,0.02
754,499,443.2098666287952,65.00986662879586,0.02
755,499,373.25989064946623,57.00989064946771,0.02
756,68,-36.59000939354299,8.009990606456995,0.02
757,499,371.15989643111703,57.00989643111825,0.02
758,28,-93.04000450596213,1.0099954940378666,0.02
759,499,416.3098433829837,57.0098433829844,0.02
760,324,142.40989237800164,36.009892378002405,0.02
761,32,-88.09001624807715,3.009983751922846,0.02
762,499,267.9099053718138,43.009905371814966,0.02
763,499,387.9099012590937,58.00990125909448,0.02
764,499,388.1599366046476,53.00993660464883,0.02
765,499,349.5599196769282,48.00991967692971,0.02
766,499,339.3599239684628,42.009923968464136,0.02
767,499,278.35990674272097,44.009906742721796,0.02
768,499,294.0099183656266,46.00991836562753,0.02
769,69,-55.490012850612345,7.009987149387598,0.02
770,499,268.9599516250177,43.00995162501931,0.02
771,34,-90.24000969156624,2.009990308433771,0.02
772,216,13.159983215481304,20.009983215481043,0.02
773,173,-10.69001147970532,15.009988520294428,0.02
774,24,-91.8400076650083,2.0099923349916935,0.02
775,117,-9.79001380428663,11.009986195713282,0.02
776,499,328.5599258162073,48.009925816208124,0.02
777,499,355.6099127031848,53.009912703186274,0.02
778,499,409.90987521186406,59.00987521186471,0.02
779,499,362.05992533937047,50.009925339370966,0.02
780,39,-72.74001410230996,4.009985897690058,0.02
781,499,348.25992969050907,53.009929690510035,0.02
782,499,305.4598976828145,48.00989768281579,0.02
783,499,373.40990882888343,54.00990882888436,0.02
784,499,281.35991937890486,47.00991937890649,0.02
785,499,263.6599137164644,44.009913716465235,0.02
786,499,328.4599155642085,50.00991556420922,0.02
787,359,85.20998083129453,32.00998083129525,0.02
788,174,-0.24001517519332083,15.009984824806452,0.02
789,133,-11.840036513656315,15.009963486343622,0.02
790,31,-76.49001147970557,3.009988520294428,0.02
791,499,404.55993124022973,61.0099312402308,0.02
792,499,288.5598963715125,50.009896371513605,0.02
793,499,315.8599178887896,50.00991788879037,0.02
794,100,-36.190022208541514,10.009977791458368,0.02
795,136,-35.940022923797315,11.009977076202631,0.02
796,67,-58.490016784518886,6.009983215481043,0.02
797,309,75.15991222634852,31.009912226349115,0.02
798,119,-52.84000939354299,9.009990606456995,0.02
799,499,260.4598988749074,45.009898874908686,0.02
800,499,293.909833190589,48.00983319059014,0.02
801,340,48.609973499923,27.009973499923944,0.02
802,499,330.40992879643886,53.00992879644036,0.02
803,499,264.50989374890753,48.009893748909235,0.02
804,499,264.6599323727179,45.00993237271905,0.02
805,193,-7.5900153540072495,17.009984645992517,0.02
806,499,273.9598968483493,48.00989684835076,0.02
807,499,231.1599279619735,43.009927961975336,0.02
808,499,270.9098470188663,46.00984701886773,0.02
809,499,353.50984952226196,53.00984952226281,0.02
810,499,333.65991580262676,51.0099158026278,0.02
811,499,333.70992641225314,50.00992641225457,0.02
812,499,337.8599852420378,51.009985242038965,0.02
813,499,282.60992164388233,43.00992164388299,0.02
814,499,261.60996080413315,43.00996080413461,0.02
815,240,84.10991854444106,26.00991854444146,0.02
816,308,31.509986255317784,23.009986255317926,0.02
817,499,330.6098977424191,49.009897742420435,0.02
818,499,342.15987574830535,49.00987574830651,0.02
819,499,363.9598858214904,54.00988582149148,0.02
820,499,294.00998810306135,46.009988103061914,0.02
821,144,8.659952042251945,14.009952042251825,0.02
822,182,26.45999227538725,19.00999227538705,0.02
823,499,273.0599529959254,45.00995299592614,0.02
824,499,300.2099690295746,48.009969029575586,0.02
825,499,307.35984129682106,52.00984129682183,0.02
826,499,317.85984058156436,52.009840581566095,0.02
827,64,-61.49001404270528,6.0099859572947025,0.02
828,499,309.55987354293376,50.009873542934656,0.02
829,499,376.50990435853475,55.009904358536005,0.02
830,499,348.1599056102332,55.009905610233545,0.02
831,499,373.3099165178823,56.00991651788354,0.02
832,499,304.20989786162835,52.009897861629725,0.02
833,499,321.1598586417726,49.00985864177346,0.02
834,499,371.40987831130514,52.00987831130624,0.02
835,499,300.25995299592483,47.00995299592614,0.02
836,499,364.9598912455126,55.009891245514154,0.02
837,499,361.75984868779665,56.009848687797785,0.02
838,499,368.15982013717166,54.00982013717294,0.02
839,499,338.9098693110034,51.00986931100488,0.02
840,499,339.9599095441387,51.0099095441401,0.02
841,499,353.5097973085929,53.00979730859399,0.02
842,499,324.25978395715214,50.00978395715356,0.02
843,499,345.10982508435694,53.009825084358454,0.02
844,499,319.1598537541913,47.00985375419259,0.02
845,499,350.359929869323,53.00992986932397,0.02
846,94,-27.49001273140304,10.009987268596888,0.02
847,499,391.2098474360994,55.009847436100245,0.02
848,499,301.3099884010837,47.00998840108514,0.02
849,179,40.109850773960375,22.009850773960352,0.02
850,104,-38.490014579147,10.0099854208529,0.02
851,499,398.50992402806816,56.00992402806878,0.02
852,499,401.609902033954,57.00990203395486,0.02
853,499,367.15992915406684,53.00992915406823,0.02
854,499,390.05992235913783,57.00992235913873,0.02
855,499,437.2598745562128,58.00987455621362,0.02
856,499,386.0099416114382,54.00994161143899,0.02
857,499,400.6098328925659,56.00983289256692,0.02
858,335,185.80990501418677,39.0099050141871,0.02
859,499,409.90989291444333,59.00989291444421,0.02
860,227,88.95990137830353,26.009901378303766,0.02
861,159,23.459987447410953,18.009987447410822,0.02
862,499,291.8099182464167,48.00991824641824,0.02
863,13,-91.2400037907064,1.009996209293604,0.02
864,52,-59.79000921472906,5.009990785270929,0.02
865,79,-63.29001213535666,6.009987864643335,0.02
866,229,11.459985540062505,20.00998554006219,0.02
867,499,386.90985530391225,57.009855303913355,0.02
868,104,-28.040006949752495,11.00999305024743,0.02
869,499,366.00991168990635,55.00991168990731,0.02
870,499,363.95988921895497,54.00988921895623,0.02
871,375,152.2099210478355,41.00992104783654,0.02
872,499,315.95984707847134,48.009847078472376,0.02
873,499,348.3599252797652,51.00992527976632,0.02
874,499,330.55987097993375,50.00987097993493,0.02
875,21,-97.94000355228782,1.009996447712183,0.02
876,499,369.1599020339539,55.00990203395486,0.02
877,139,16.20998869910845,15.009988699108362,0.02
878,499,412.00989392772215,59.00989392772317,0.02
879,30,-74.34001040682196,3.009989593178034,0.02
880,499,436.1098432637745,60.00984326377511,0.02
881,499,404.85983176007755,55.00983176007867,0.02
882,499,377.7598440386342,51.00984403863549,0.02
883,499,345.109831521659,53.00983152166009,0.02
884,121,-18.340012969821586,10.009987030178308,0.02
885,97,-23.54001487717025,12.009985122829676,0.02
886,499,301.1599067427202,50.009906742721796,0.02
887,499,309.5598589994005,50.00985899940133,0.02
888,41,-66.54001195654271,4.00998804345727,0.02
889,499,351.7599186636496,46.00991866365075,0.02
890,499,332.80984886661054,47.00984886661172,0.02
891,79,-50.74001028761268,7.009989712387323,0.02
892,340,141.45998822227062,39.009988222271204,0.02
893,499,345.10990197434916,53.009901974350214,0.02
894,499,371.15988898053644,57.00988898053765,0.02
895,185,36.709992334991796,21.009992334991693,0.02
896,499,318.90990853085987,52.00990853086114,0.02
897,499,340.85998476520075,54.00998476520181,0.02
898,121,-27.890016307681705,12.009983692318201,0.02
899,499,275.20988975539586,44.009889755398035,0.02
900,499,347.3098971463727,51.00989714637399,0.02
901,499,328.3598696686322,52.009869668632746,0.02
902,499,310.7099173523468,48.009917352348566,0.02
903,499,289.80990906730204,46.00990906730294,0.02
904,499,361.85992367043997,54.00992367044091,0.02
905,240,52.80998744741095,22.009987447410822,0.02
906,499,392.10985232368006,58.009852323681116,0.02
907,499,333.709921405463,50.00992140546441,0.02
908,499,372.40988814607147,53.009888146072626,0.02
909,499,320.1599359489963,48.009935948997736,0.02
910,33,-83.89001761898399,2.009982381016016,0.02
911,24,-82.39001809582115,2.009981904178858,0.02
912,252,81.35990912690744,27.009909126907587,0.02
913,499,294.0599434591816,45.00994345918298,0.02
914,499,337.75985041633135,53.00985041633248,0.02
915,499,265.50988528504917,49.00988528504968,0.02
916,258,73.70996056571585,27.009960565716028,0.02
917,24,-85.540011241287,2.009988758713007,0.02
918,499,301.10990865006875,51.00990865007043,0.02
919,499,297.9599259950207,51.00992599502206,0.02
920,54,-93.39001237377524,3.0099876262247562,0.02
921,24,-97.09000706896185,2.0099929310381413,0.02
922,27,-100.34000468477606,1.0099953152239323,0.02
923,24,-99.14000408872963,1.00999591127038,0.02
924,168,-42.890023043006536,13.009976956993341,0.02
925,109,-35.590030433982605,10.00996956601739,0.02
926,131,-58.69001428112381,9.009985718876123,0.02
927,40,-91.64001279100776,3.009987208992243,0.02
928,109,-53.39000903591511,9.009990964084864,0.02
929,28,-97.2900071285665,2.0099928714334965,0.02
930,33,-85.99000861868264,2.009991381317377,0.02
931,52,-100.54001314863562,1.0099868513643742,0.02
932,245,-15.540092303603657,19.009907696396112,0.02
933,499,307.40989839806997,51.00989839807153,0.02
934,499,291.6599795795959,51.00997957959771,0.02
935,387,161.9598522044709,44.00985220447183,0.02
936,241,24.359963247925393,23.009963247925043,0.02
937,11,-93.24000557884574,1.0099944211542606,0.02
938,84,-25.94001261219377,10.009987387806177,0.02
939,499,303.2599622346448,50.00996223464608,0.02
940,276,27.859987745434353,23.009987745434046,0.02
941,499,293.8099117495106,50.00991174951196,0.02
942,125,-55.2900084994732,10.009991500526667,0.02
943,499,304.1598933316752,53.00989333167672,0.02
944,243,18.809965691715817,27.00996569171548,0.02
945,499,235.25983009114657,45.009830091148615,0.02
946,499,246.50991830602123,51.00991830602288,0.02
947,162,-38.34001016840321,12.009989831596613,0.02
948,499,255.009868714956,49.00986871495843,0.02
949,499,282.40991687551013,47.00991687551141,0.02
950,499,272.9599124051621,47.00991240516305,0.02
951,499,259.2599082924414,48.00990829244256,0.02
952,499,294.9098957754659,49.00989577546716,0.02
953,499,214.50989655032606,40.00989655032754,0.02
954,499,242.609865377097,45.00986537709832,0.02
955,65,-55.29001481756563,7.0099851824343204,0.02
956,499,205.0099382139743,41.00993821397424,0.02
957,499,295.0599447108795,46.00994471088052,0.02
958,499,171.70996789708687,35.009967897087336,0.02
959,499,179.90998160615527,39.009981606155634,0.02
960,499,272.90998101010814,48.009981010109186,0.02
961,499,241.4599778510625,47.00997785106301,0.02
962,499,252.05992110744043,45.00992110744119,0.02
963,499,237.459983036666,43.00998303666711,0.02
964,499,210.20998750701432,42.00998750701547,0.02
965,499,219.45995275750647,46.00995275750756,0.02
966,107,-30.290015175193474,11.009984824806452,0.02
967,232,-1.2400270961221906,19.009972903877497,0.02
968,499,249.00990656390655,43.00990656390786,0.02
969,499,189.30998172536437,40.00998172536492,0.02
970,499,271.95991860404564,46.009918604046106,0.02
971,486,168.35997236743447,48.009972367435694,0.02
972,228,-22.940013446658526,16.00998655334115,0.02
973,145,-62.59005749449131,10.009942505508661,0.02
974,176,1.55995633378636,19.00995633378625,0.02
975,499,270.8099380947635,48.00993809476495,0.02
976,499,293.80991878285863,50.00991878286004,0.02
977,266,55.409975347667796,28.009975347667933,0.02
978,71,-56.6400334738195,7.009966526180506,0.02
979,499,278.3098300911473,45.009830091148615,0.02
980,499,303.20998118892174,51.00998118892312,0.02
981,499,311.7099852420377,49.009985242038965,0.02
982,499,292.85992736592715,48.00992736592889,0.02
983,499,295.00993165746206,47.00993165746331,0.02
984,376,93.70992575660284,34.00992575660348,0.02
985,21,-86.44000814184547,2.0099918581545353,0.02
986,499,281.30998434796817,48.009984347969294,0.02
987,101,-29.94001606926318,10.00998393073678,0.02
988,499,234.25994888320494,44.00994888320565,0.02
989,499,295.8598246671247,51.00982466712594,0.02
990,499,321.0098057724523,52.00980577245355,0.02
991,499,271.7099845267817,51.00998452678323,0.02
992,499,246.70998220220093,47.00998220220208,0.02
993,213,28.9099901296201,23.009990129619837,0.02
994,499,340.85992730632313,54.00992730632424,0.02
995,499,295.0599331475787,46.00993314757943,0.02
996,499,307.50991097465123,49.009910974651575,0.02
997,499,303.2597328163672,50.00973281636834,0.02
998,186,22.159986314922776,17.00998631492257,0.02
999,499,272.90998506322404,48.00998506322503,0.02
1000,230,44.75995496287942,25.00995496287942,0.02
1001,499,373.55983789935647,51.00983789935708,0.02
1002,499,331.55992516055534,51.00992516055703,0.02
1003,59,-65.39001618847243,5.009983811527491,0.02
1004,256,60.359913120418014,23.009913120418787,0.02
1005,382,128.95991979613828,37.009919796139,0.02
1006,499,320.0098628140976,51.0098628140986,0.02
1007,171,20.659982023388295,20.009982023388147,0.02
1008,51,-60.89000748619435,7.009992513805628,0.02
1009,157,15.109958598762901,19.00995859876275,0.02
1010,499,325.3098919011641,50.00989190116525,0.02
1011,499,335.85982794537983,49.0098279453814,0.02
1012,499,295.0598225213574,46.00982252135873,0.02
1013,499,347.25992676988153,52.00992676988244,0.02
1014,499,326.35987121835205,50.00987121835351,0.02
1015,499,289.7598685957477,47.00986859574914,0.02
1016,144,16.9599649168552,16.009964916855097,0.02
1017,499,327.3099737383414,52.009973738342524,0.02
1018,499,407.85987610593355,58.00987610593438,0.02
1019,499,347.3098152495906,51.009815249592066,0.02
1020,499,285.6599217630919,45.00992176309228,0.02
1021,499,395.30985977426076,57.00985977426171,0.02
1022,499,319.209918604045,46.009918604046106,0.02
1023,354,107.40998780503861,34.00998780503869,0.02
1024,499,253.15987843051437,44.00987843051553,0.02
1025,321,115.45992784276581,32.00992784276605,0.02
1026,206,-1.9900140427050843,18.009985957294703,0.02
1027,499,365.0099071003488,54.009907100349665,0.02
1028,401,212.7099283196028,44.009928319603205,0.02
1029,397,116.60995806232015,38.00995806232095,0.02
1030,499,333.75991943850977,49.00991943851113,0.02
1031,146,-27.090015294402733,13.009984705597162,0.02
1032,499,280.35995388999555,46.00995388999581,0.02
1033,195,8.059983632713795,17.009983632713556,0.02
1034,373,191.00986466184202,44.009864661842585,0.02
1035,445,145.55992909446255,41.00992909446359,0.02
1036,328,81.75992033258001,27.009920332580805,0.02
1037,499,280.5099851228281,43.009985122829676,0.02
1038,11,-95.3400036714971,1.0099963285028934,0.02
1039,499,290.95992849841576,44.00992849841714,0.02
1040,499,285.5099158622307,48.00991586223245,0.02
1041,499,280.5099186040444,43.009918604046106,0.02
1042,499,368.2098959542803,53.00989595428109,0.02
1043,499,284.70992194190455,43.009921941906214,0.02
1044,499,373.35988969579256,55.00988969579339,0.02
1045,499,315.85990167632553,50.00990167632699,0.02
1046,261,100.75994310155488,29.00994310155511,0.02
1047,295,61.359962055831886,27.009962055832148,0.02
1048,59,-59.14001410230992,6.009985897690058,0.02
1049,13,-96.49000319465995,1.0099968053400517,0.02
1050,238,74.60996712222658,29.009967122226954,0.02
1051,448,147.5598737813517,40.009873781353235,0.02
1052,499,338.7598901726296,54.00989017263055,0.02
1053,499,277.2099868513626,46.009986851364374,0.02
1054,82,-49.94001332744946,9.00998667255044,0.02
1055,499,286.5598817087695,48.00988170877099,0.02
1056,499,325.1599230743935,53.009923074394464,0.02
1057,499,313.65998261943315,52.009982619434595,0.02
1058,147,-37.490015294402625,10.009984705597162,0.02
1059,499,288.6597591020158,48.00975910201669,0.02
1060,288,68.10994405522933,25.009944055229425,0.02
1061,112,-37.890016724914254,11.009983275085688,0.02
1062,62,-62.49001291021705,7.009987089782953,0.02
1063,46,-75.14001207575203,3.00998792424798,0.02
1064,499,298.0599810697123,49.00998106971383,0.02
1065,198,30.809978804737398,21.00997880473733,0.02
1066,499,335.8598955370478,49.00989553704858,0.02
1067,499,339.95987872853755,51.00987872853875,0.02
1068,106,-16.590029957145376,11.009970042854548,0.02
1069,499,374.5098556615399,53.00985566154122,0.02
1070,499,394.3099124647667,56.009912464767694,0.02
1071,42,-61.340019168704735,4.009980831295252,0.02
1072,328,127.60998905673566,34.00998905673623,0.02
1073,267,61.7099839903413,27.009983990341425,0.02
1074,31,-87.99001237377524,2.0099876262247562,0.02
1075,499,274.10997063889926,45.009970638900995,0.02
1076,193,1.9099856592717686,16.00998565927148,0.02
1077,499,315.8099857188747,51.00998571887612,0.02
1078,499,282.50983569398494,45.009835693985224,0.02
1079,499,305.30990471616246,51.009904716163874,0.02
1080,57,-89.29001320824031,2.0099867917597294,0.02
1081,499,366.00987330451505,55.00987330451608,0.02
1082,429,175.60996944680699,44.0099694468081,0.02
1083,499,258.3099719502014,46.00997195020318,0.02
1084,198,11.059990308433981,17.00999030843377,0.02
1085,499,309.6599061466745,48.00990614667535,0.02
1086,499,320.1599057890461,48.00990578904748,0.02
1087,274,92.7599820829922,29.009982082992792,0.02
1088,499,334.65986454263185,52.009864542633295,0.02
1089,368,85.60998846068858,36.00998846068978,0.02
1090,499,301.3598702646777,46.00987026467919,0.02
1091,499,223.90998315587564,41.0099831558764,0.02
1092,283,52.50991258397681,27.009912583976984,0.02
1093,453,101.15994995608844,39.00994995608926,0.02
1094,499,266.70991842523114,46.00991842523217,0.02
1095,50,-94.24002316221595,3.009976837784052,0.02
1096,48,-93.09001714214682,3.009982857853174,0.02
1097,118,-61.190019466727776,9.009980533272028,0.02
1098,148,-29.340027274936304,14.009972725063562,0.02
1099,59,-86.34002155289055,4.009978447109461,0.02
1100,45,-91.84001374468207,2.0099862553179264,0.02
1101,499,282.45990096107,46.00990096107125,0.02
1102,45,-79.2900136254728,3.009986374527216,0.02
1103,235,20.559986195713606,21.00998619571328,0.02
1104,499,188.25994578376384,40.009945783764124,0.02
1105,223,-27.8900143407283,15.009985659271479,0.02
1106,499,252.05992498174157,45.0099249817431,0.02
1107,235,-6.690026738494296,20.009973261505365,0.02
1108,499,243.7599562145753,43.00995621457696,0.02
1109,499,311.6099158622307,51.00991586223245,0.02
1110,499,280.20991520657964,49.009915206581354,0.02
1111,499,266.70998351350295,46.00998351350427,0.02
1112,499,343.10990769639477,51.00990769639611,0.02
1113,499,334.6099254585793,53.009925458580256,0.02
1114,499,250.00989351048946,44.009893510490656,0.02
1115,469,149.60988814607018,41.009888146072626,0.02
1116,499,285.50998136773546,48.009981367737055,0.02
1117,156,8.959988341480596,17.009988341480494,0.02
1118,84,-58.290023043006535,6.0099769569933414,0.02
1119,112,-23.290017261356,13.009982738643885,0.02
1120,22,-95.94000700935722,2.009992990642786,0.02
1121,273,66.55991490855794,29.00991490855813,0.02
1122,499,264.3599630095054,51.009963009506464,0.02
1123,499,252.1099241472765,44.00992414727807,0.02
1124,499,329.50983783975136,50.009837839752436,0.02
1125,499,302.25997487083026,49.009974870830774,0.02
1126,499,237.5099794603874,42.00997946038842,0.02
1127,499,382.90986275449296,53.00986275449395,0.02
1128,499,318.959922418742,51.00992241874337,0.02
1129,499,363.9097416378548,55.00974163785577,0.02
1130,314,102.0599578835068,34.00995788350701,0.02
1131,95,-28.690011479705504,12.009988520294428,0.02
1132,499,311.7099333263921,49.009933326393366,0.02
1133,422,155.05992522016058,42.009925220161676,0.02
1134,499,313.60993070378754,53.009930703788996,0.02
