Episode,Steps,Total_Reward,Intrinsic_Reward,D_Opt_Reward,Frontier_Reward,Epsilon
339,499,651.141721916201,367.44172191619873,52.0099055506289,35.43181448573159,0.02
340,83,24.96910432577137,76.61910432577133,9.00998393073678,7.609120666980743,0.02
341,499,679.2182312488587,346.1682312488556,59.00990251079202,37.15832692976983,0.02
342,499,639.7120898246789,327.6620898246765,55.00990268960595,32.652188774773094,0.02
343,499,658.655444002153,324.5554440021515,55.00992235913873,29.545523184235208,0.02
344,499,619.1193050146128,313.3693050146103,54.009925577789545,29.359378513428965,0.02
345,499,718.2442794084574,362.0942794084549,57.00988433137536,35.084392997508985,0.02
346,499,647.6905260965235,282.0905260965228,60.00993535295129,32.08058865053317,0.02
347,499,617.3782816648497,281.1782816648483,53.00992861762643,28.16835117025039,0.02
348,499,753.9808776497853,381.0308776497841,60.009891126304865,41.02098402380943,0.02
349,499,652.9341536998754,338.7841536998749,51.00983277335763,37.77432060241699,0.02
350,499,566.9003826856615,239.10038268566132,52.00993171706796,27.090452730466495,0.02
351,478,552.1885817646998,326.43858176469803,52.00991478934884,34.42866428043635,0.02
352,499,652.2757787704485,294.0257787704468,59.00990865007043,35.01586935803061,0.02
353,499,662.8154405355452,315.06544053554535,54.00994751229882,31.05549038182653,0.02
354,499,637.7620963811873,298.41209638118744,55.00993159785867,33.40216312996927,0.02
355,499,612.2788328647642,312.82883286476135,52.00992110744119,30.81891219002864,0.02
356,136,133.41941306591025,126.81941306591034,15.009986732155085,11.809426933526993,0.02
357,499,610.2992793321616,315.04927933216095,53.0099112726748,32.039366403070744,0.02
358,499,698.1527118384859,339.9027118384838,56.00990662351251,33.89280354661605,0.02
359,204,179.84205315113024,147.24205315113068,22.009984765201807,15.232069075107574,0.02
360,479,538.2736947536491,306.27369475364685,52.00990620627999,34.26378814274358,0.02
361,499,579.4842043399829,256.9342043399811,52.00992790237069,24.924273603814072,0.02
362,499,763.0418844580659,418.44188445806503,55.00987849012017,43.43200622498989,0.02
363,499,629.719939053061,302.9699390530586,53.00991711392999,29.960019752194057,0.02
364,499,688.4662759423269,320.7662759423256,59.00993422046304,31.756342154476442,0.02
365,499,634.1966377973573,295.89663779735565,56.00992343202233,29.88671259849798,0.02
366,499,761.6535615503805,397.1035615503788,57.00987866893411,40.093682020902634,0.02
367,499,609.6316756486901,292.33167564868927,54.0099192596972,28.32175644162635,0.02
368,5,-88.27711963653564,23.972399711608887,1.9973948001861572,1.9750052094459534,0.02
369,499,704.4223312139527,325.1723312139511,59.00988641753793,36.16244390893553,0.02
370,377,414.85287064313866,258.6028706431389,42.00992265716195,26.59294553091604,0.02
371,499,734.4300548791887,374.08005487918854,59.00988927856088,35.07016311270854,0.02
372,499,800.2569044038662,446.20690440386534,55.00979432836175,41.19711034592183,0.02
373,499,653.0162627145667,311.5662627145648,58.00987741723657,33.55638229828037,0.02
374,499,561.48094420433,238.93094420433044,57.0099831558764,21.9209593738924,0.02
375,377,430.8598950147625,297.7098950147629,38.009921465069056,29.699971854686737,0.02
376,127,54.919829130172644,80.41982913017273,12.009988997131586,8.409839406609535,0.02
377,22,-45.450545883178705,34.64945411682129,2.0099853612482548,2.6394693851470947,0.02
378,284,226.88314414024302,174.13314414024353,26.00997433438897,18.123169481754303,0.02
379,241,127.98635776042829,150.78635776042938,17.009953651577234,13.776404619216919,0.02
380,499,570.7829138278955,372.1329138278961,46.009891245514154,36.12302124500275,0.02
381,41,-47.06352191567417,36.08647808432579,3.009989235550165,3.0764891505241394,0.02
382,154,130.13886094093266,149.63886094093323,16.0099894143641,13.628870844841003,0.02
383,499,683.4416116237659,380.84161162376404,54.00990513339639,36.8317063091672,0.02
384,233,212.28271110057773,201.0827111005783,23.00998792424798,18.07272370159626,0.02
385,499,722.9479861021065,394.0979861021042,55.009911332279444,39.088075870218745,0.02
386,499,630.0165348172172,367.3165348172188,52.00997081771493,35.30656341014401,0.02
387,499,588.7654822111112,342.865482211113,49.00982442870736,33.85565790228429,0.02
388,499,490.54401723593264,283.49401723593473,45.0099888779223,28.484027063714166,0.02
389,499,699.3103216648104,459.7103216648102,48.00992784276605,41.70039486885071,0.02
390,499,594.8140806436553,314.26408064365387,49.00988206639886,35.254198330621875,0.02
391,499,736.6975274235009,394.197527423501,54.00987968221307,40.187647238373756,0.02
392,499,632.2611492872259,305.5111492872238,53.00991294160485,32.50123675750365,0.02
393,499,644.8173413395893,287.61734133958817,57.00987336412072,30.607466259352805,0.02
394,421,441.3887292146685,262.1387292146683,44.009937677532434,28.128789305592363,0.02
395,290,324.80442330837195,216.7044233083725,33.0099659897387,23.694456413388252,0.02
396,499,605.0293884515763,269.87938845157623,56.00991115346551,33.86947609474737,0.02
397,499,555.7643280506124,227.9643280506134,55.009986732155085,22.954339352654642,0.02
398,440,564.1964238882077,323.9464238882065,51.00990406051278,32.93652106821537,0.02
399,499,583.545502722264,251.54550272226334,55.00991675630212,26.535585161778727,0.02
400,499,643.228157687189,315.4281576871872,53.00991586223245,32.41824151862238,0.02
401,499,666.8073949933055,330.6073949933052,54.009933207184076,36.597462028265,0.02
402,82,12.458349907398286,54.97997385263443,9.009988758713007,5.969986259937286,0.02
403,499,707.3091072797782,331.2091072797775,58.00988003984094,33.19922771734855,0.02
404,499,674.5984361886995,317.3984361886978,56.00989726558328,31.38853740520426,0.02
405,499,612.7393575787554,274.4393575787544,57.009913358837366,27.429444470755698,0.02
406,499,575.0430540323266,247.24305403232574,51.00991306081414,26.233139881245734,0.02
407,499,626.6760995000623,318.8260995000601,56.00993135944009,32.81616613249935,0.02
408,499,627.5281636595744,294.4781636595726,53.00991204753518,31.468251362348383,0.02
409,499,673.1900793194786,319.1400793194771,58.0099010206759,31.130177898477996,0.02
410,499,649.6651871204401,317.6651871204376,54.00991157069802,33.655272960568254,0.02
411,499,707.1069307386902,331.0069307386875,58.009896133095026,32.997033428975556,0.02
412,499,712.4169078469299,354.16690784692764,59.009887132793665,35.157020860759076,0.02
413,499,709.2086809515965,347.8086809515953,58.00991669669747,39.798762798309326,0.02
414,499,642.9013259649294,271.0013259649277,58.00990602746606,32.991418984456686,0.02
415,499,699.8448890447628,315.34488904476166,59.00987145677209,36.3350164189178,0.02
416,151,102.83589589595763,99.08589589595795,17.009980533272028,12.075914964079857,0.02
417,399,519.6513098001474,316.201309800148,46.009907100349665,30.191404429002432,0.02
418,26,-55.8239010453224,24.476098954677582,2.0099838711321354,2.4661149978637695,0.02
419,69,5.391953778266966,63.69195377826691,7.0099841095507145,6.681969493627548,0.02
420,144,102.89951076507566,97.74951076507568,16.009983334690332,11.739527732133865,0.02
421,75,33.24191172122963,85.54191172122955,8.009983215481043,7.531928241252899,0.02
422,43,-38.66252861022949,46.68747138977051,3.0099827982485294,3.677488386631012,0.02
423,499,709.933881258966,354.83388125896454,59.00988170877099,35.82399819476268,0.02
424,64,8.209054028987907,52.609054028987885,7.009989652782679,5.5990646332502365,0.02
425,499,700.4565286397949,313.8565286397934,60.00993040576577,33.84659675642615,0.02
426,499,751.6849351644532,394.4849351644516,58.009908471256495,36.47502543013252,0.02
427,425,535.3718082115055,319.5718082115054,49.00988898053765,30.561917596904095,0.02
428,275,333.8337509989733,224.98375099897385,32.009936187416315,22.973812267184258,0.02
429,499,661.4993257045769,299.0493257045746,58.00993499532342,31.039389167461195,0.02
430,499,635.2648116946227,308.51481169462204,52.009876284748316,36.5049354583025,0.02
431,499,630.476333451272,278.52633345127106,55.00986037030816,33.51647185973707,0.02
432,499,762.8153606534022,361.5153606534004,62.0098633505404,39.505495515390066,0.02
433,499,738.7360490322142,378.3860490322113,58.00991705432534,40.376133593897976,0.02
434,499,777.1228325128573,380.02283251285553,59.009880397468805,41.01295028626919,0.02
435,415,484.96611473560324,278.11611473560333,48.009933326393366,30.10617990782339,0.02
436,499,749.6923484087006,369.39234840869904,59.009882900863886,40.38246427476406,0.02
437,297,362.675745105743,237.0757451057434,33.009908590465784,24.065836891531944,0.02
438,499,679.4045381665235,290.704538166523,59.00989458337426,31.694642644950363,0.02
439,499,731.1809654057033,331.9809654057026,66.00985715165734,35.971105360738875,0.02
440,499,691.8892234966185,337.8392234966159,57.009915325790644,30.829305383260362,0.02
441,499,611.1774676859379,295.9774676859379,53.00991103425622,32.96755374958593,0.02
442,499,697.2160322546972,343.1660322546959,59.00988743081689,34.15614311378158,0.02
443,499,657.2454332590107,297.9454332590103,57.009925577789545,30.935508373171615,0.02
444,499,655.6669548198577,319.4669548198581,57.00989392772317,32.457058459331165,0.02
445,499,728.3282395049945,355.37823950499296,58.00988516584039,37.368352055455034,0.02
446,499,733.0538280010236,343.30382800102234,57.009858045727015,36.29396913936216,0.02
447,499,724.2150990366952,350.2150990366936,56.00988796725869,34.20521067665686,0.02
448,499,685.1677437543888,301.7177437543869,61.00992080941796,30.70782133306784,0.02
449,499,703.4086056351672,324.15860563516617,61.009880159050226,33.14872371243109,0.02
450,499,696.5006260156636,295.20062601566315,59.009868416935205,36.19075576951582,0.02
451,337,433.60468494892075,281.97086346149445,42.009907994419336,29.96095446497202,0.02
452,499,736.4224500179299,373.9724500179291,58.00988778844476,35.96256287080905,0.02
453,499,701.3680644035354,332.61806440353394,55.00985488668084,37.60820786654949,0.02
454,425,507.1844384789481,298.7344384789467,49.00991681590676,29.72452095141489,0.02
455,125,111.23797159194939,116.68797159194946,15.009988818317652,11.67798325419426,0.02
456,199,182.27653348445858,156.77653348445892,21.009979102760553,15.766554325819016,0.02
457,499,765.7123016357438,388.5623016357422,59.009864781051874,39.55243764961051,0.02
458,499,691.4011579990395,314.2511579990387,57.00985977426171,37.241298082451976,0.02
459,499,772.3628805041328,385.7628805041313,59.00985607877374,36.75302068574092,0.02
460,499,688.9812379062196,324.4312379062176,60.0099180676043,34.421317800690304,0.02
461,499,772.1815269976867,374.03152699768543,62.009891245514154,42.02163338661194,0.02
462,382,529.4054855585102,325.1054855585098,44.00991163030267,31.095571792087867,0.02
463,457,537.9824470400815,292.282447040081,53.009897980839014,29.272547595013748,0.02
464,499,659.9329963445682,292.23299634456635,60.0099215246737,32.223073786270106,0.02
465,499,655.5877999424939,305.73779994249344,53.00991252437234,32.72788648746791,0.02
466,499,692.9589300513285,295.85893005132675,61.009877536445856,34.84905209230055,0.02
467,499,714.4795195579536,367.7795195579529,53.009925935417414,34.7695920019396,0.02
468,499,764.1025995254524,381.70259952545166,61.00991663709283,40.692681711836485,0.02
469,230,228.33186649084047,155.0318664908409,28.00998917594552,17.021876132450416,0.02
470,136,108.11324813365911,117.47287034988403,16.00998267903924,11.462886962275661,0.02
471,499,679.9748064518003,313.3248064517975,55.00991079583764,28.31489318876993,0.02
472,499,760.1397173404698,428.13971734046936,56.009927961975336,42.12978901857423,0.02
473,499,625.8275183439275,309.5775183439255,55.0098992921412,34.567618715744175,0.02
474,499,458.15470087528047,162.9047008752823,50.0099876858294,22.894712819121196,0.02
475,226,165.79711215496002,117.49711215496063,23.009987328201532,14.487123429775238,0.02
476,499,497.2697898387887,209.3697898387909,51.0099848844111,28.35980463027954,0.02
477,499,495.1332765817624,178.88327658176422,54.00998613610864,24.873289991839556,0.02
478,499,519.7708489418014,209.82084894180298,52.00998404994607,27.810863703489304,0.02
479,499,534.8224271774279,236.4224271774292,55.009969744831324,31.41245712339878,0.02
480,499,503.2781475782375,197.52814757823944,51.00998220220208,26.518165439367294,0.02
481,499,530.7489314794528,236.54893147945404,56.00998202338815,30.538948372006416,0.02
482,499,506.86355333328044,210.56355333328247,52.00998154655099,28.553569972515106,0.02
483,499,524.9105970382673,214.96059703826904,55.00998095050454,29.95061656832695,0.02
484,499,520.3196414470654,217.71964144706726,57.00998881831765,30.709651723504066,0.02
485,499,498.758622598646,209.80862259864807,53.009990248829126,26.798631685953296,0.02
486,499,562.9078989028931,236.15789890289307,58.00998708978295,28.147912564854778,0.02
487,333,460.5632801055907,285.3132801055908,39.00991318002343,26.30336471494229,0.02
488,499,450.31210298538,161.36210298538208,54.00998589769006,27.352116107940674,0.02
489,499,550.9089339494697,209.45893394947052,53.009961161762476,26.44897202536231,0.02
490,499,612.251223771273,262.4012237712741,61.00997928157449,31.391241963094217,0.02
491,324,385.1146917581552,241.96469175815582,37.00988671556115,24.95480397639767,0.02
492,499,671.9890491724009,301.1390491724014,58.00993952527642,33.12911020658794,0.02
493,485,612.5210551023483,322.0210551023483,60.00983336940408,32.011224105764995,0.02
494,294,333.201684133708,209.55168413370848,36.00992337241769,23.541759094558074,0.02
495,38,-59.853205525875055,15.796794474124908,3.0099869705736637,2.786807358264923,0.02
496,499,715.2648767232913,357.0148767232895,54.009915087372065,33.004961664861185,0.02
497,499,632.8540954351452,262.0040954351425,54.0099209882319,27.9941738231646,0.02
498,499,758.1262136459368,355.77621364593506,57.00987622514367,38.76633742451668,0.02
499,478,570.5117156744029,304.86171567440033,56.00992468371987,28.85179008515115,0.02
500,239,154.95129889845782,97.85129889845848,25.00998828187585,12.841310802083171,0.02
501,358,425.4388897657391,243.03888976573944,44.0098633505404,29.029026463627815,0.02
502,202,241.8594886779784,172.40948867797852,25.009962532669306,17.399524557571567,0.02
503,499,701.2794792652155,311.529479265213,60.009897623211145,31.51958114176523,0.02
504,144,112.21839226931314,107.06839226931334,16.009980592876673,11.058412420730747,0.02
505,356,416.2603939771649,254.76039397716522,38.0099300481379,26.75046624539391,0.02
506,74,3.389292526245157,44.08929252624512,8.009987089782953,6.079305365681648,0.02
507,499,832.9596973896038,413.80969738960266,64.00987795367837,39.799819868727354,0.02
508,499,797.7291996002207,377.5291996002197,60.00986037030816,37.51933969843958,0.02
509,499,729.9245723009119,314.97457230091095,59.00986096635461,35.964710305517656,0.02
510,499,685.9034648180027,314.0034648180008,59.00989905372262,34.99356530148361,0.02
511,499,671.7223481893557,285.12234818935394,62.00984147563577,33.11250641034712,0.02
512,499,602.5052105903621,266.30521059036255,55.00985911861062,31.29535139791551,0.02
513,499,640.6424067020419,308.6424067020416,54.00991490855813,34.632490684016375,0.02
514,499,662.754758238793,288.7547582387924,56.00988933816552,32.74486876412993,0.02
515,499,652.9451903745542,258.9951903745532,58.00989970937371,30.985288935691642,0.02
516,499,706.4348780155202,324.0348780155182,59.00987819209695,35.02499936206004,0.02
517,499,719.9146595165132,363.76465951651335,56.00992510095239,37.754733923058666,0.02
518,499,651.7151072263731,290.31510722637177,58.00980928912759,32.30529835065681,0.02
519,499,785.9989356994645,390.9989356994629,61.009867403656244,39.9890668406515,0.02
520,499,772.9458793640147,380.0458793640137,60.0098194219172,40.03606080263853,0.02
521,499,695.9100567102437,306.1600567102432,59.009829077869654,37.15022740513086,0.02
522,362,419.85201022624926,229.2520102262497,43.00993422046304,26.242075178008236,0.02
523,499,670.7329254150399,291.48292541503906,57.00989941135049,34.47302642455179,0.02
524,499,724.8715110301986,328.82151103019714,60.00986501947045,38.811645145695365,0.02
525,398,452.9433700084687,256.7933700084686,46.009918604046106,30.783452126364864,0.02
526,499,608.5869931459438,254.5369931459427,57.00992754474282,27.52706513974408,0.02
527,499,723.2380807876596,321.9380807876587,59.00987694039941,32.928202130475256,0.02
528,499,658.9813798666005,311.23137986660004,58.00987419858575,33.22150299831992,0.02
529,499,655.9853267431272,306.1353267431259,57.009876642376184,29.125447836253443,0.02
530,499,690.5949902057667,322.89499020576477,56.00985113158822,36.885139460842765,0.02
531,499,724.2768282175082,364.9768282175064,56.009896729141474,38.966932496390655,0.02
532,499,691.9649539589908,307.4649539589882,62.0098696090281,35.45508379775856,0.02
533,499,688.0701726123708,320.37017261236906,59.00986805930734,31.360302436049096,0.02
534,443,556.7524716615685,327.1524716615677,48.00992015376687,29.142550259639393,0.02
535,348,352.3036824703206,216.65368247032166,35.00990465655923,21.6437769487311,0.02
536,499,716.4047956347486,362.35479563474655,57.009905729442835,35.344888421779615,0.02
537,499,662.8377909123892,318.23779091238976,55.009923193603754,33.22786651838396,0.02
538,499,698.3066072866332,323.25660728663206,59.009892497211695,34.24671341459907,0.02
539,499,693.9846868276622,370.3846868276596,55.00989964976907,35.374786746331665,0.02
540,499,660.6670285940172,359.11702859401703,53.00991943851113,36.10710851246404,0.02
541,499,641.5636864185359,334.7636864185333,50.009898994117975,34.7537879049778,0.02
542,141,120.30156219005565,116.05156219005585,15.009988818317652,11.04157167673111,0.02
543,468,538.6435347318663,392.19353473186493,46.009877536445856,36.183656300585426,0.02
544,499,734.9857551574732,398.7857551574707,59.00988284125924,39.775872391386656,0.02
545,354,447.79875614643186,327.14875614643097,39.00990376248956,28.138853478412784,0.02
546,248,250.48168877810167,190.6816887781024,30.0099591948092,20.671730074267543,0.02
547,67,-23.142915590107364,38.20708440989256,5.009983275085688,3.1971008807231556,0.02
548,157,123.22401282787308,137.62401282787323,15.009987030178308,12.614025980234146,0.02
549,451,504.4594076871888,274.2094076871872,53.00990650430322,31.199499839487544,0.02
550,32,-53.64207487106323,25.907925128936768,3.0099907256662846,2.897933930158615,0.02
551,186,123.79796555042196,139.64796555042267,16.009984705597162,13.637982249259949,0.02
552,26,-45.665837097167966,34.63416290283203,2.0099875070154667,2.624176025390625,0.02
553,322,365.74056119918714,281.29056119918823,34.00992998853326,27.2806299328804,0.02
554,67,-8.523348934948416,52.19131075590849,7.009989593178034,5.181320849042095,0.02
555,255,281.081093335151,217.43109333515167,27.009898219257593,20.421196058392525,0.02
556,148,134.69159874170992,137.0915987417102,15.009989831596613,12.081608462314762,0.02
557,216,261.50861084461144,234.75861084461212,24.009978864341974,20.74863103032112,0.02
558,307,227.4528578281391,175.85285782814026,28.009983155876398,17.84287368353398,0.02
559,115,52.89446280002568,88.29446280002594,10.009984467178583,8.284477815032005,0.02
560,499,638.3628988742839,305.31289887428284,53.009909484535456,32.30298993574252,0.02
561,499,665.891428796949,347.541428796947,57.009917709976435,30.5315089848591,0.02
562,499,640.7070008277906,343.3570008277893,50.00983038917184,33.34716958695935,0.02
563,499,627.9690860271444,293.8690860271454,53.0099517442286,30.859133295620268,0.02
564,42,-26.95870547294615,37.34129452705383,4.00998792424798,3.3313065618276596,0.02
565,499,612.9694025754924,304.06940257549286,55.009917471557856,29.059483815464773,0.02
566,289,291.8939775347704,219.44397753477097,28.009971532970667,21.434003353118896,0.02
567,499,679.5462831258776,379.0462831258774,52.0098970271647,37.036385491490364,0.02
568,19,-57.71590976715088,34.83409023284912,2.0099920965731144,2.8240975737571716,0.02
569,499,620.4049594879143,308.35495948791504,55.00992480292916,33.34503583753394,0.02
570,499,488.24444534033375,284.34444534033537,43.00987074151635,31.3345733463575,0.02
571,499,576.7060253143311,245.75602531433105,58.009724233299494,27.746300850543776,0.02
572,499,509.1946018099766,227.59460180997849,50.00979480519891,27.584806665683573,0.02
573,268,301.92724775522925,212.67724775522947,31.009853396564722,21.667394477110065,0.02
574,499,593.3108391046519,302.2608391046524,49.00986239686608,33.25097749229462,0.02
575,499,605.182057297231,365.58205729722977,44.009919080883265,31.572138950134104,0.02
576,389,340.564320294558,243.714320294559,38.00991037860513,25.704410338345042,0.02
577,499,631.821038067341,373.32103806734085,46.00987610593438,37.3111602216959,0.02
578,480,596.261452007295,409.4614520072937,53.00990376248956,36.45154610562895,0.02
579,499,701.3659669876101,359.91596698760986,54.009812865406275,35.906154762189544,0.02
580,499,597.1072898790255,294.50728987902403,52.00990340486169,32.49738494736812,0.02
581,499,742.3207493782053,355.72074937820435,59.00987175479531,36.71087844517024,0.02
582,499,584.0498099565491,280.3998099565506,50.009870026260614,30.389939603133826,0.02
583,290,193.97210718840256,158.3221071884036,24.00998792424798,14.312119257374434,0.02
584,499,614.8820585250869,305.98205852508545,53.009891245514154,32.972167020903726,0.02
585,499,548.2230583310137,293.9230583310127,45.00991586223245,28.913141730314237,0.02
586,499,609.5571498274828,282.8071498274803,53.00993034616113,29.79721960110328,0.02
587,499,678.0367118120198,398.53671181201935,50.009921703487635,38.52678985893726,0.02
588,499,588.6193410038944,287.0693410038948,49.00995704904199,28.05938470640831,0.02
589,468,517.0830947637598,321.2830947637558,50.009893987327814,31.273200306182844,0.02
590,273,330.4083857297893,244.55838572978973,31.009945545345545,23.548439994454384,0.02
591,499,624.0503187656427,348.75031876564026,49.009888503700495,29.740427732278476,0.02
592,499,654.1164197131998,399.81641971319914,50.009876165539026,39.80654244421021,0.02
593,499,327.1166737079595,163.11667370796204,37.00998619571328,16.10668653823086,0.02
594,283,217.02477306127395,223.02477306127548,23.009987089782953,20.014785557985306,0.02
595,499,678.395649743084,426.19564974308014,48.00990924611688,38.18573889432446,0.02
596,323,383.25351068228383,289.40351068228483,33.00992313399911,26.393587368707813,0.02
597,236,224.71815848350445,225.21815848350525,24.009981486946344,21.208176761865616,0.02
598,499,634.8610059022923,334.36100590229034,51.00987717881799,33.35113008310873,0.02
599,41,-34.447142410278275,46.60285758972168,3.009986851364374,3.592870771884918,0.02
600,499,570.5653488636009,270.0653488636017,54.0099015571177,26.055447612438,0.02
601,499,619.1608080983175,361.7108080983162,47.00993702188134,34.70087178051472,0.02
602,499,606.561903405193,331.2619034051895,48.00987962260842,33.252022108397796,0.02
603,499,573.868853616715,340.5688536167145,47.00991401448846,33.558939117174305,0.02
604,499,552.5330598235123,329.73305982351303,46.00993970409036,33.72311827836529,0.02
605,499,714.4411782428632,433.8911782428622,53.00991729274392,40.88125990923436,0.02
606,499,661.9874271810063,375.1374271810055,52.00990340486169,33.12752519825153,0.02
607,499,607.7218037903299,341.8718037903309,50.009912345558405,31.86188949940697,0.02
608,499,622.8135547086615,312.86355470865965,53.00992790237069,29.853623920433165,0.02
609,499,610.5653125524547,293.2653125524521,52.00990680232644,31.255405890828115,0.02
610,499,623.0178583860427,348.76785838603973,47.00989529863,31.75796139230806,0.02
611,499,702.4001878023155,371.45018780231476,53.00985500589013,38.44033217726246,0.02
612,499,581.8556868955491,291.8556868955493,51.009879503399134,30.845807458346826,0.02
613,499,642.7281001359219,279.22810013592243,57.00986364856362,32.218233898187464,0.02
614,499,693.4998636245735,314.24986362457275,58.0098536349833,36.24001074582338,0.02
615,499,614.7980409383774,268.0980409383774,54.00990924611688,34.08813042040856,0.02
616,499,676.921560513974,286.12156051397324,61.009865675121546,35.11169420918304,0.02
617,499,707.2774096369761,324.87740963697433,56.00988397374749,38.86752633750439,0.02
618,499,766.927282547952,369.82728254795074,61.00986847653985,38.81741347899515,0.02
619,499,715.9477893039592,326.1977893039584,60.009897623211145,36.18789130143705,0.02
620,499,713.2886250495931,338.23862504959106,56.009885642677546,32.22873799932859,0.02
621,499,611.3569249093537,257.30692490935326,58.00988778844476,29.29703585631796,0.02
622,499,705.6124409437197,331.61244094371796,57.00990066304803,34.60253905342688,0.02
623,89,54.21530928611759,77.81530928611755,10.00998518243432,7.805323928594589,0.02
624,499,736.1002619981786,352.6502619981766,56.00992748513818,36.64033208481851,0.02
625,499,732.9945001527678,332.7445001527667,59.00987169519067,33.73462766542798,0.02
626,499,615.7032810449598,278.45328104496,51.00987998023629,27.44340113531507,0.02
627,499,606.4613603994253,270.26136039942503,54.009915206581354,26.251444524205,0.02
628,499,674.9458474159248,297.7958474159241,55.0099095441401,32.785936054511694,0.02
629,499,723.5918185591715,353.79181855916977,60.00987425819039,33.78194105300645,0.02
630,499,733.2477237939851,336.14772379398346,62.00986656919122,34.13785669484787,0.02
631,499,693.7570342183124,301.9070342183113,59.009882781654596,32.89714890995674,0.02
632,499,663.4871168613453,304.1871168613434,57.00991037860513,37.177207455039024,0.02
633,64,-18.799048888683274,40.97850090265274,6.009987864643335,4.968513458967209,0.02
634,499,762.745704221727,377.19570422172546,59.009912226349115,38.18579137019697,0.02
635,499,644.2972753047957,280.7972753047943,56.00992599502206,34.78734828226152,0.02
636,167,193.0112797260282,164.86127972602844,20.009988520294428,14.851289364676632,0.02
637,499,680.2858602046995,318.88586020469666,58.009893629699945,30.875965684368566,0.02
638,397,485.0009201049809,286.70092010498047,47.00990131869912,29.691018018012983,0.02
639,140,80.13664138317094,103.13664138317108,13.009989235550165,10.126651585102081,0.02
640,103,57.9839346408844,96.9839346408844,9.009987328201532,7.973946928977966,0.02
641,474,580.9296393394476,317.179639339447,55.00989506021142,32.16974352137913,0.02
642,499,667.6336000606427,289.43360006064177,58.00954309478402,31.42405584588414,0.02
643,499,687.2965833902373,311.1965833902359,58.00993171706796,33.1866509823667,0.02
644,499,654.4312661886229,296.1812661886215,57.00992587581277,29.17134016131604,0.02
645,499,710.487344861033,336.4873448610306,57.00992063060403,29.477423387463205,0.02
646,97,65.56737416982651,89.56737416982651,11.009987268596888,8.557386890053749,0.02
647,499,739.9621749639529,351.2621749639511,57.009875152260065,34.2522991685546,0.02
648,499,695.4731792449971,349.8231792449951,56.00991240516305,33.813267063924286,0.02
649,499,732.178605204822,392.82860520482063,55.00984987989068,37.81875189393759,0.02
650,499,755.8444724246872,373.44447242468596,57.00989720597863,36.43457555761415,0.02
651,499,716.941851735118,353.44185173511505,57.00992510095239,36.43192471554357,0.02
652,499,686.3187039852156,325.96870398521423,55.00992861762643,30.958774092585372,0.02
653,499,656.3743879139442,289.72438791394234,56.00990239158273,33.71448404036346,0.02
654,499,621.3528860688199,319.80288606882095,53.00983187928796,36.79305358527199,0.02
655,499,612.24144127369,292.84144127368927,52.0099808908999,30.8314606844433,0.02
656,499,675.4539547681827,302.50395476818085,59.00992486253381,33.494027954169724,0.02
657,499,631.2285531759269,304.4785531759262,52.009917590767145,32.46863509112882,0.02
658,499,649.3385157227542,324.6885157227516,53.009915087372065,31.67859865858918,0.02
659,499,754.9353287816053,375.68532878160477,58.00982961431146,37.675498476586654,0.02
660,499,679.2952525541209,347.29525255411863,55.00990215316415,32.28534631412185,0.02
661,310,418.93983883857686,272.98983883857727,37.00992414727807,25.979913905262947,0.02
662,499,687.552010750773,369.20201075077057,54.0099409557879,35.19206777501677,0.02
663,174,96.18753452300999,117.73753452301025,15.009990248829126,12.727544367313385,0.02
664,137,95.66919775009137,122.71919775009155,12.009985063225031,10.709211394190788,0.02
665,499,657.7161348104482,327.8161348104477,54.009864781051874,33.8062683223543,0.02
666,83,41.94109928607938,85.1910992860794,8.009977612644434,7.181120902299881,0.02
667,499,630.109667658807,324.35966765880585,53.00987318530679,31.34979629497684,0.02
668,499,655.3787635087986,324.4287635087967,52.00991854444146,32.41884307553846,0.02
669,499,567.0471655249601,278.09716552495956,50.00992712751031,28.087236206119996,0.02
670,499,727.5571568965925,382.9571568965912,57.00991318002343,35.947241994625074,0.02
671,104,44.845244932174694,87.04524493217468,9.009980294853449,8.035264521837234,0.02
672,499,612.9807973384866,379.6807973384857,46.009919200092554,33.67087534060556,0.02
673,499,736.6681837439559,430.9181837439537,51.00988880172372,39.908294066786766,0.02
674,499,402.2760153293591,163.72601532936096,46.00998226180673,17.716031071373436,0.02
675,235,235.6709629058828,203.5709629058838,24.009984228760004,19.560979887843132,0.02
676,58,-22.049697494506802,58.800302505493164,4.009986910969019,4.790316820144653,0.02
677,35,-53.31915912628169,34.78084087371826,2.009991440922022,2.770849287509918,0.02
678,39,-60.57869448661798,24.571305513381958,2.00998929515481,2.5613163113594055,0.02
679,237,131.92586660385052,136.67586660385132,21.009980771690607,15.665886864066124,0.02
680,499,526.2886749505981,257.28867495059967,49.009908471256495,28.278765572475095,0.02
681,28,-52.17135847359893,35.57864152640104,3.009986374527216,2.56865550873772,0.02
682,35,-41.4672032356262,36.13279676437378,3.009988699108362,3.1228080093860626,0.02
683,190,120.01159224510138,138.16159224510193,15.009984944015741,13.151607394218445,0.02
684,279,230.81295475959627,212.46295475959778,23.009937558323145,19.45301753282547,0.02
685,92,34.28051600456243,87.43051600456238,9.00999078527093,8.420524954795837,0.02
686,221,88.36708743572191,136.41708743572235,14.009972307831049,12.40711584687233,0.02
